cell_id,program_slot,original_opportunity_index,cumulative_ptrs,phase2_probability,phase3_probability,regulatory_probability,cost_multiplier,peak_sales_multiplier,phase2_duration_years,phase3_duration_years,regulatory_duration_years,opportunity_hash
4,1,0,0.2125727252811648,0.35334160176728946,0.6480392082248815,0.9283494495896496,0.9755463851603389,1.0640389816046425,2.0,3.0,1.0,9e719d445afde677
4,2,1,0.16818738170630232,0.3073473130400605,0.5992314927729919,0.9132072678479665,0.8274367481559071,0.9553031874523157,1.5,2.5,0.5,9e719d445afde677
4,3,5,0.13696328570915245,0.27285173386575046,0.5583855470842937,0.8989660267456108,1.030080885479068,1.0904266858118632,1.5,2.5,1.0,9e719d445afde677
4,4,4,0.1440134605550028,0.28083215359122987,0.5681915950575428,0.9025295927995025,1.0280711347402955,1.3314600039730933,2.5,3.5,1.0,9e719d445afde677
4,5,3,0.13726115826854265,0.2731914339192984,0.5588075457764328,0.899121369612855,1.1494742508036162,0.8762436688477826,2.0,3.0,1.0,9e719d445afde677
5,0,5,0.12513139080126126,0.2591643799734882,0.5410320315584382,0.8924173036509643,1.254106914195137,1.0179983042147747,2.5,3.5,1.0,1bb04ec2bf1cc4eb
5,1,4,0.14835170248623758,0.28568332541496644,0.5740444548440831,0.9046115241214923,0.8249420742882235,0.7679095702328869,2.5,3.5,1.0,1bb04ec2bf1cc4eb
5,2,1,0.12327081502052142,0.2569755734687628,0.5381920642678205,0.891314832509981,1.0784458469856761,0.926188002086492,2.0,3.0,1.0,1bb04ec2bf1cc4eb
5,3,0,0.17257055054378262,0.3120305879030977,0.6044809348691346,0.914927976022411,1.0124407499026877,0.6743874199103637,1.5,2.5,1.0,1bb04ec2bf1cc4eb
5,4,2,0.13906739435616516,0.2752464431100801,0.5613516511560609,0.900054064918171,1.002619341750874,0.8053822360235897,2.0,3.0,1.0,1bb04ec2bf1cc4eb
5,5,3,0.17080515511172692,0.31014851921687847,0.6023794117594302,0.9142419437679059,0.8796570664608766,0.8946651643657083,2.5,3.5,1.0,1bb04ec2bf1cc4eb
6,0,4,0.14743173029829248,0.2846582223674185,0.572814380975258,0.9041767114118799,0.8891651881795462,0.5327918156873415,2.5,3.5,1.0,6531ca6228191acc
6,1,2,0.15160386479804727,0.28929184416426457,0.5783462945296789,0.9061208534914865,0.7463887459200584,1.2368429190944847,2.5,3.5,1.0,6531ca6228191acc
6,2,1,0.10228169260397448,0.23148402022359205,0.5037158776205743,0.8771851071740602,1.0726247156204647,0.7407352031431059,1.5,2.5,0.5,6531ca6228191acc
6,3,5,0.21530644594870596,0.356082390876533,0.6507654790336695,0.9291418628951521,1.1584791059390425,1.1976087519812892,2.5,3.5,1.0,6531ca6228191acc
6,4,0,0.17237342857857302,0.31182071558768487,0.6042471248724302,0.9148518350201027,1.0793738770973602,1.0369511679660228,2.0,3.0,1.0,6531ca6228191acc
6,5,3,0.14320347221038426,0.27992149244194237,0.5670838783802671,0.902131821829134,1.2189551562670058,1.17774777173856,3.0,4.0,1.5,6531ca6228191acc
7,0,4,0.11205518605578119,0.24354794387376855,0.5203609738056448,0.8841842526402092,1.104133646094077,0.8052988894554466,2.0,3.0,1.0,ed56901c9e654e08
7,1,5,0.16631252856360407,0.30533327790744885,0.5969531910234429,0.9124530943157627,0.8904183554116177,1.013655407338613,2.0,3.0,1.0,ed56901c9e654e08
7,2,3,0.15947120743445928,0.2979267485693947,0.5884651977545503,0.9096032472231868,1.004582725566375,0.647473279375628,1.5,3.0,1.0,ed56901c9e654e08
7,3,1,0.17639299591297813,0.31608673568565426,0.6089736021708275,0.9163821009924784,0.8799732211704202,0.8377045357815998,1.5,2.5,0.5,ed56901c9e654e08
7,4,0,0.19076184763615606,0.33111601180458455,0.6251984573504097,0.9214959693635614,0.8950155294968462,0.9559258733431304,2.5,3.5,1.5,ed56901c9e654e08
7,5,2,0.21340766617722048,0.3541797009099334,0.6488749114457545,0.9285929174870601,0.9435301999153969,0.5805124458884056,1.5,2.0,0.5,ed56901c9e654e08
8,0,0,0.13964589758117366,0.2759028776011972,0.5621611610162952,0.9003494721047319,0.9816118192382287,1.1868215480423796,2.0,3.0,1.0,e702189747991170
8,1,5,0.1572151747053678,0.2954638705520224,0.5856038766129218,0.908628044153571,0.8093487295640962,1.339240818721705,1.5,2.0,0.5,e702189747991170
8,2,4,0.09386987769737173,0.22078842702752205,0.48843621016172023,0.8704465208537848,0.903233628915153,1.163678330118097,2.0,3.5,1.0,e702189747991170
8,3,3,0.15021888224621135,0.28775798667869007,0.5765230751004424,0.9054833010654605,0.9935719229405269,1.0969295859396198,2.0,3.0,1.0,e702189747991170
8,4,2,0.11458665532298473,0.24661534515945402,0.5244974159740686,0.8858712224062529,1.1592555557962276,1.0136765540490869,1.5,2.5,1.0,e702189747991170
8,5,1,0.1396000823827171,0.2758509211628145,0.5620971442437985,0.9003261349678652,0.8863558546577786,1.004625502572572,2.0,3.0,1.0,e702189747991170
9,0,1,0.18826556121736654,0.32852859067688384,0.6224515118354138,0.9206449738091173,1.0913848191827018,1.3578401260100204,1.5,2.5,1.0,e2f3f43b69c25c1e
9,1,4,0.13453960410116045,0.2700791324413474,0.5549257423451411,0.8976855694014646,1.0324445386241723,1.3553538911319547,2.0,3.0,1.0,e2f3f43b69c25c1e
9,2,3,0.17476811567202621,0.31436563533365247,0.6070733233523348,0.9157691082372241,0.8078762194014748,0.6374055546240027,1.5,2.5,0.5,e2f3f43b69c25c1e
9,3,2,0.10104439268200474,0.22992996572550103,0.5015268946838548,0.8762386712477469,0.9169662361483714,1.197105784392387,2.5,3.5,1.0,e2f3f43b69c25c1e
9,4,5,0.10585087393148657,0.235932146320702,0.5099241828267569,0.8798359856807891,1.0702807842387625,1.12073410369535,1.5,2.5,1.0,e2f3f43b69c25c1e
9,5,0,0.15343435494268073,0.2913126487504262,0.5807363534752664,0.9069519033246906,0.9744977026588119,1.328935668270364,2.0,3.0,1.0,e2f3f43b69c25c1e
10,0,3,0.16385146223799707,0.30267939780362246,0.5939317510353537,0.9114459454666832,1.0966415468695767,1.1316606481361444,2.0,3.0,1.0,1c46cbd34dfc0962
10,1,0,0.19958505702431045,0.3401869206943467,0.6346813204124155,0.9243888401906601,1.1589933118460292,1.0018752537941915,1.5,3.0,1.0,1c46cbd34dfc0962
10,2,4,0.09022319582345589,0.21605093828209432,0.481504556774601,0.8672846263992195,1.1699476307888617,0.763944485850184,1.5,2.5,1.0,1c46cbd34dfc0962
10,3,1,0.11418747078175776,0.24613312891886135,0.5238496553658025,0.8856083821546321,0.7763817892411705,0.8026815106845231,2.0,3.5,1.0,1c46cbd34dfc0962
10,4,2,0.21175306843704875,0.3525179818114014,0.647216180783104,0.9281091852786305,1.034015867544006,1.0876340395647526,2.0,3.0,1.0,1c46cbd34dfc0962
10,5,5,0.15895753642211305,0.2973668955732168,0.587816492678841,0.9093828030986626,0.9622392836460256,0.8779428199315884,2.0,3.0,1.0,1c46cbd34dfc0962
11,0,1,0.14054413307987892,0.27692045824358885,0.5634130278743997,0.9008050130006822,0.8874310421333416,0.6074505854834927,2.0,3.0,1.0,8002f67be3071198
11,1,5,0.14968921934469417,0.2871702631830795,0.5758223877203347,0.9052374471919223,0.9676617984190927,1.1558470834950634,2.0,3.0,1.0,8002f67be3071198
11,2,2,0.14969458365119398,0.287176218657965,0.5758294936967988,0.9052399428355912,1.0436396567977062,0.90235264074842,2.0,3.0,1.0,8002f67be3071198
11,3,4,0.17473614994825962,0.3143317306729256,0.607035799758908,0.9157569735039283,1.0134472524806795,0.9315590701995086,2.0,3.0,1.0,8002f67be3071198
11,4,0,0.08180894820846221,0.20485837765823992,0.4647120041982389,0.859336362016791,0.8787095057886631,0.9510831740464873,2.5,3.5,1.0,8002f67be3071198
11,5,3,0.1148544848267237,0.2469385777178569,0.5249310911515379,0.8860469181627002,0.9778151395319584,1.1927429126844962,2.0,3.0,1.0,8002f67be3071198
12,0,2,0.15343783700133357,0.29131648591719633,0.5807408789123943,0.9069534718207516,0.9122162075953595,0.829186728840045,2.0,3.0,1.0,6ea0741e68a395fc
12,1,0,0.15994806355332247,0.2984459987744688,0.5890659549490362,0.9098070596318283,0.7714706667338632,0.8191505726779944,2.5,3.5,1.0,6ea0741e68a395fc
12,2,4,0.08384936019942714,0.20760807881643628,0.46889278903780407,0.8613545450676401,1.10206324956853,1.063407187580914,1.5,2.5,1.0,6ea0741e68a395fc
12,3,5,0.10931067142222303,0.24019665175432922,0.5157978946129926,0.8822995293818183,0.9518825824307406,0.9351019628185153,2.0,3.0,1.0,6ea0741e68a395fc
12,4,3,0.15623337826645786,0.29438878067900603,0.5843486908446142,0.9081979003591711,1.10364242774419,1.0078081140638928,3.0,4.0,1.5,6ea0741e68a395fc
12,5,1,0.2191736894671244,0.35994377346758766,0.6545739773604398,0.9302400152942448,0.8589660981080677,0.8288761299471763,2.0,3.5,1.0,6ea0741e68a395fc
13,0,2,0.09466234159899799,0.22180953525123104,0.4899168804701971,0.8711132660201094,1.223327369324349,0.80636894786665,2.5,3.5,1.0,a3406a5df41da64c
13,1,1,0.15130237662348078,0.2889583089458013,0.5779505072951523,0.9059827183240969,1.0654914655609962,1.3313023695789155,1.5,2.5,0.5,a3406a5df41da64c
13,2,5,0.17840719576461506,0.3182139101580114,0.611310020029343,0.917131673879438,0.9588522936260238,0.7268506360406191,1.5,3.0,1.0,a3406a5df41da64c
13,3,0,0.13812099006633732,0.27417072639888873,0.5600217851099838,0.8995673380829362,0.9555286657936783,1.0044777449791156,2.0,3.0,1.0,a3406a5df41da64c
13,4,4,0.12114913074566636,0.25446668430734476,0.5349141849543637,0.8900312523704808,0.7399753982689415,0.738061430965944,1.5,2.5,1.0,a3406a5df41da64c
13,5,3,0.16934395398228386,0.30858648007952033,0.6006270121852184,0.9136670040843335,1.1695082760658146,0.9909060482291575,2.0,3.5,1.0,a3406a5df41da64c
14,0,5,0.19231008915010295,0.3327160156241779,0.6268876828144313,0.9220163571487764,1.099707852389365,0.5636995030559651,2.5,3.5,1.0,9fcd5b92adbf0c57
14,1,4,0.1047348896663377,0.2345467874440179,0.507999640122879,0.879019452590784,1.0273218165412188,1.0778655989959782,2.5,3.5,1.0,9fcd5b92adbf0c57
14,2,3,0.16054349689469466,0.29909372536578366,0.5898141427515542,0.9100604359950808,1.1726730909076688,0.8892799521929864,2.0,3.0,1.0,9fcd5b92adbf0c57
14,3,1,0.15295371647451625,0.290782742798204,0.5801109306263186,0.9067349514845103,0.7432107964413872,1.0472012535491295,2.5,3.5,1.5,9fcd5b92adbf0c57
14,4,2,0.18548787629004468,0.32563814061278107,0.6193603707427798,0.9196802256311312,1.063861555578118,1.0648181919642703,2.0,3.0,1.0,9fcd5b92adbf0c57
14,5,0,0.10649545068449823,0.23673009961475522,0.5110290266818736,0.8803026434463594,0.9762253246991852,1.209031692428084,1.5,2.5,1.0,9fcd5b92adbf0c57
15,0,0,0.14083355482062063,0.27724790761434914,0.5638150938093908,0.9009509887455311,0.7680608072571975,0.9022728656629024,2.5,3.5,1.0,55be7eeec96340ec
15,1,5,0.12902135932713232,0.2637075318245388,0.5468688804638192,0.8946555668644297,0.8624024402680585,1.2312234487993239,2.0,3.0,1.0,55be7eeec96340ec
15,2,4,0.16663149270480057,0.3056763868771251,0.597342211425462,0.9125821884396798,0.7700592151273038,1.018328477618168,1.5,2.5,0.5,55be7eeec96340ec
15,3,1,0.1536347033208948,0.2915333866753505,0.580996605896689,0.9070420747435357,1.0455193389648174,1.0117974195173804,2.5,3.5,1.5,55be7eeec96340ec
15,4,2,0.1356630581441488,0.2713662349591171,0.556535300762976,0.8982827855187177,0.8582528172724707,1.1417350818651615,2.5,3.5,1.0,55be7eeec96340ec
15,5,3,0.17275639885787725,0.3122283939150226,0.6047011799417662,0.9149996572871291,0.8942771785808454,1.1959550280719742,2.5,3.5,1.5,55be7eeec96340ec
16,0,1,0.08658133172464409,0.21125329629957,0.47437919248647503,0.8639629840635734,1.0164833286212744,1.0567562547361975,2.5,3.5,1.5,2aa5d2896ad6cf1d
16,1,2,0.14792541053385977,0.28520855872788947,0.5734752012059676,0.9044104813824185,1.078415232629844,0.8768069805567427,2.0,3.5,1.0,2aa5d2896ad6cf1d
16,2,4,0.1793297764063424,0.31918594085425644,0.6123732020221928,0.9174712750138139,0.9840849293665437,0.60471022939374,2.0,3.0,1.0,2aa5d2896ad6cf1d
16,3,5,0.12710859833660781,0.2614790894555104,0.544015568204064,0.8935660039487504,0.9126736107176661,1.257640398284972,3.0,4.0,1.5,2aa5d2896ad6cf1d
16,4,3,0.1814238616206684,0.32138699400297005,0.6147703809173685,0.9182335857313327,0.9752978067713305,0.9508561419932278,2.0,3.0,1.0,2aa5d2896ad6cf1d
16,5,0,0.19402192541660834,0.334480908834548,0.6287427042878011,0.9225852709006434,1.0619500072948314,0.7103746053991145,1.5,2.5,0.5,2aa5d2896ad6cf1d
17,0,0,0.16595610025548338,0.30494964108501194,0.596517784884876,0.9123084510686711,0.9765488458210809,0.945506923124011,2.5,3.5,1.5,013f8a86430f15fa
17,1,5,0.2110605995931831,0.35182149475460434,0.6465188275749568,0.9279052276303166,0.8595635428204387,1.3642380471770987,2.5,3.5,1.0,013f8a86430f15fa
17,2,1,0.13275912002208368,0.26803240918024057,0.5523538906050796,0.8967257432800853,1.000754668531664,0.943873022676985,2.5,3.5,1.5,013f8a86430f15fa
17,3,2,0.10645794555687077,0.23668371414025938,0.5109648747680761,0.880275588996361,1.0274841534770065,1.055636564388695,2.0,3.0,1.0,013f8a86430f15fa
17,4,4,0.11822570084565545,0.250986506914791,0.5303268478130445,0.8882146028868728,0.8694488612079534,1.1918757786373473,2.0,3.0,1.0,013f8a86430f15fa
17,5,3,0.15779129913803003,0.2960938096376076,0.5863375949684934,0.9088788195136788,0.8932016510571015,0.8653856782423816,2.5,3.5,1.5,013f8a86430f15fa
18,0,4,0.1662137229043189,0.3052269538763456,0.5968325652654018,0.9124130386144199,1.0209931197881996,1.1729807307813902,1.5,2.0,0.5,c611e92a33ea4009
18,1,2,0.16356062770661722,0.30236500769071284,0.5935723514681123,0.9113256118748415,1.0861544651776789,0.956721949051822,1.5,2.5,1.0,c611e92a33ea4009
18,2,5,0.11528419186581762,0.24745666226931798,0.525625322114443,0.8863277145371112,1.0717553551903243,0.9422230895991681,2.5,3.5,1.0,c611e92a33ea4009
18,3,3,0.1533032234035662,0.29116812511353646,0.5805658712600671,0.9068928011013262,1.0075171382563366,1.2370229108012367,1.5,2.5,1.0,c611e92a33ea4009
18,4,1,0.13227862648993352,0.2674786005249844,0.5516553663259706,0.8964638624495453,1.0733167161914954,1.46497221889672,2.5,3.5,1.5,c611e92a33ea4009
18,5,0,0.18158804229405445,0.3215592545488064,0.614957391991399,0.9182928589876539,1.0701225146669986,1.1984354159118187,2.0,3.0,1.0,c611e92a33ea4009
19,0,5,0.15519755011780756,0.2932523388716747,0.5830177731866701,0.9077402282608685,1.0591174922204838,1.4164712516452607,2.0,3.0,1.0,ee936eb653acafd8
19,1,4,0.1613731429743225,0.299995051473057,0.5908530291507218,0.9104114273261038,1.1278618856029181,1.2818942495499948,1.5,2.5,1.0,ee936eb653acafd8
19,2,0,0.13019720558299186,0.26507226810188417,0.5486071593053802,0.8953150771492747,0.830031723899561,0.9916448077584519,1.5,2.5,1.0,ee936eb653acafd8
19,3,1,0.17719191497853284,0.3169312937112776,0.6099028468450942,0.916680763503425,0.8882885056713596,1.0323620537281375,2.0,3.0,1.0,ee936eb653acafd8
19,4,2,0.1931757891887157,0.33360909158527846,0.6278274487658488,0.9223049050086082,0.8086917053126567,1.3233117652400237,1.5,3.0,1.0,ee936eb653acafd8
19,5,3,0.19339730507102326,0.33383743317652714,0.6280673715536269,0.9223784619534596,1.0084563561493356,1.0112147041509976,1.5,2.0,0.5,ee936eb653acafd8
20,0,3,0.15805422787411255,0.2963810707260657,0.5866717536787309,0.9089928684838147,0.8540802341276117,1.013280791849139,2.0,3.0,1.0,477e9ae736943f78
20,1,0,0.1642909881919572,0.30315421145290117,0.5944739503371477,0.9116272684476798,1.2042908575735418,1.1479802062255444,2.0,3.0,1.0,477e9ae736943f78
20,2,2,0.15635392430823503,0.2945208895531836,0.5845031331965669,0.908250904385827,1.0938308282971971,1.1184915444149404,1.5,2.5,1.0,477e9ae736943f78
20,3,1,0.17471808392271312,0.3143125680313364,0.6070145901971602,0.9157501140345768,1.019639307725127,0.7291336907682797,1.5,2.5,0.5,477e9ae736943f78
20,4,5,0.10330568302722541,0.2327654012007785,0.5055129667824505,0.8779574879656158,0.9847586459763529,0.8129811075364235,2.0,3.0,1.0,477e9ae736943f78
20,5,4,0.15327228638593052,0.29113402318181414,0.5805256340419925,0.9068788478533177,1.1659606773716649,1.2648309942231966,2.0,3.0,1.0,477e9ae736943f78
21,0,5,0.17512950826462875,0.3147488247959652,0.6074971737943567,0.9159060951919926,0.9229679290322622,1.389875417897499,1.5,2.5,0.5,81578e7b05317259
21,1,1,0.16549383333150228,0.30445172694248884,0.5959519946829075,0.9121202467497147,0.7973428832256841,1.1271474169434947,2.5,3.5,1.0,81578e7b05317259
21,2,3,0.14076819274452818,0.27717397560475565,0.5637243476761946,0.9009180561365139,1.0079096185951317,1.3689970611402105,2.0,3.0,1.0,81578e7b05317259
21,3,2,0.15207841896373475,0.28981643774214194,0.5789680493703595,0.9063375579097905,0.7598707367613838,1.1733818620962535,2.0,3.0,1.0,81578e7b05317259
21,4,0,0.1604128630743917,0.2989516797123366,0.5896501811613275,0.9100049527904785,1.102924389226674,1.3377754412949523,2.0,3.0,1.0,81578e7b05317259
21,5,4,0.17626167480916763,0.31594780784750726,0.6088205398558431,0.9163328374763623,1.0991679044170093,0.8942250086098312,1.5,2.5,0.5,81578e7b05317259
22,0,2,0.20690723537478314,0.34763096054667847,0.6422964397719229,0.9266627693738126,0.8481766457940207,1.0274884221505047,2.0,3.0,1.0,55626360a844b1ed
22,1,4,0.14194980055577172,0.2785088877526023,0.5653599052180323,0.9015103607106125,1.1617002161469088,0.6378674246904221,2.5,3.5,1.0,55626360a844b1ed
22,2,3,0.1440322387005527,0.2808532470630703,0.5682172188753484,0.9025387798691346,0.9790264628836101,0.8423634834735837,2.0,3.0,1.0,55626360a844b1ed
22,3,5,0.13690502538101607,0.27278526582287926,0.5583029276545155,0.898935592326412,0.9820615633236636,1.0866423180174334,2.0,3.0,1.0,55626360a844b1ed
22,4,0,0.11754658240699184,0.2501741041096975,0.5292491541535681,0.8877843418944109,1.1224019087317167,0.6355230991249643,2.0,3.0,1.0,55626360a844b1ed
22,5,1,0.1708240336208166,0.31016867510167984,0.6024019751095423,0.914249329404099,0.9770656016211916,0.7547592866863602,2.0,3.0,1.0,55626360a844b1ed
23,0,0,0.17834382087501408,0.31814708573878214,0.6112368266220725,0.9171082602748903,0.9402219733518282,0.9636669944702687,1.5,2.5,1.0,c94c7bdb1c76ea42
23,1,2,0.15261021085435728,0.2904037202542311,0.579663017557163,0.9065793519419565,1.098544648365573,1.249689753523963,1.5,2.5,0.5,c94c7bdb1c76ea42
23,2,3,0.18608670014415296,0.32626229996419087,0.6200298886784517,0.9198898268890024,1.0101136846843304,1.0938333997484315,2.0,3.0,1.0,c94c7bdb1c76ea42
23,3,4,0.1698019659636355,0.3090765192624829,0.6011775769171597,0.9138479203716501,0.969124444842649,1.0658931774084566,1.5,2.0,0.5,c94c7bdb1c76ea42
23,4,5,0.1237327561653069,0.25751998362843864,0.5389001435458508,0.8915905395938055,1.0030072637842466,1.0629953770878608,1.5,2.0,0.5,c94c7bdb1c76ea42
23,5,1,0.1513654031418022,0.28902805146699034,0.5780332974741165,0.9060116253920125,1.0172413870150765,1.196542986084487,2.0,3.0,1.0,c94c7bdb1c76ea42
24,0,3,0.10835996126414385,0.2390293188576949,0.5141976032213105,0.8816325565157953,0.9896280689986912,0.9854863650027377,1.5,2.5,0.5,d968c374ca71bced
24,1,0,0.20376809729244463,0.34444855178065226,0.6390589942327448,0.9257013040211207,0.9769633329093022,1.0138544424888518,1.5,2.5,0.5,d968c374ca71bced
24,2,4,0.1991389798664476,0.3397310219887719,0.6342101074034433,0.9242467100956001,0.9548477661965249,1.1295674378868585,3.0,4.0,1.5,d968c374ca71bced
24,3,5,0.19305682704650162,0.3334864337021946,0.6276985099529302,0.9222653558063988,0.8109485964671875,0.9864315990580428,2.0,3.0,1.0,d968c374ca71bced
24,4,2,0.12782946160470732,0.2623201591309759,0.5450946626473026,0.89397909448191,1.032695699146845,0.7164890554019248,2.5,3.5,1.0,d968c374ca71bced
24,5,1,0.11586183031688174,0.2481521161097973,0.5265555395938157,0.8867030776734904,0.973859761706529,1.3022964541175037,2.5,3.5,1.0,d968c374ca71bced
25,0,5,0.2093598011716496,0.350108200667912,0.6447980489251409,0.9274004430482784,1.0216581890774563,0.8236452905332894,1.5,2.5,0.5,417edc6f04d00073
25,1,2,0.1640443826106291,0.3028878529418087,0.5941698776373723,0.9115256119373492,1.050871423007687,1.1228370057051986,2.0,3.0,1.0,417edc6f04d00073
25,2,3,0.16731533820509334,0.3064113519309146,0.5981742888695201,0.9128578670025106,1.2299492300853292,0.9521977600577458,2.0,3.0,1.0,417edc6f04d00073
25,3,0,0.15923671055823008,0.29767123548474117,0.5881692583894812,0.9095027276388817,0.9829541600078675,0.7938045413055463,1.5,2.5,0.5,417edc6f04d00073
25,4,4,0.16126463883154585,0.29987725068407495,0.5907173969932694,0.9103656582598445,0.8904237462370058,0.9175238014075403,2.0,3.0,1.0,417edc6f04d00073
25,5,1,0.1698588739457232,0.3091373797817531,0.6012459028984032,0.9138703542589701,1.246363962481292,1.2621101219254465,2.0,3.0,1.0,417edc6f04d00073
26,0,2,0.12376618166691448,0.25755935132008695,0.5389513025840952,0.8916104380867502,1.203923125709339,1.1160134597401954,2.5,3.5,1.0,57090f081a513481
26,1,3,0.12745062207649843,0.2618783343412409,0.5445281312968592,0.8937623758892164,1.1470509574901897,1.0879154693640625,2.0,3.0,1.0,57090f081a513481
26,2,4,0.14932896462799208,0.2867701592341853,0.5753447166449825,0.9050695776944475,0.7833910746825744,1.0133405679045489,2.5,3.5,1.0,57090f081a513481
26,3,5,0.15460637081134887,0.292602721131329,0.5822550868404585,0.9074772237208313,1.0138944508926964,0.9404765700437776,2.0,3.0,1.0,57090f081a513481
26,4,1,0.18974308492142175,0.3300612087954365,0.6240809038121455,0.9211504689216796,1.0403002637614276,0.8703601388629818,1.5,2.5,1.0,57090f081a513481
26,5,0,0.179287951116106,0.3191419046947101,0.6123250967205995,0.9174559292879509,0.9819901590539873,1.0512385531542658,2.5,3.5,1.0,57090f081a513481
27,0,0,0.14364406479730876,0.28041704066801176,0.5676870131890467,0.9023485510674836,0.7798869272434878,1.092567355488073,2.5,3.5,1.0,6bc8cf8fa0275ef0
27,1,3,0.1676873629572024,0.3068108183154842,0.5986258335915117,0.9130072186407733,1.1161273293309777,0.5662690853283966,2.0,3.0,1.0,6bc8cf8fa0275ef0
27,2,4,0.16803216015909686,0.30718081802810276,0.5990436287356196,0.9131452502651446,0.8393773413194848,1.2178694203768077,2.0,3.0,1.0,6bc8cf8fa0275ef0
27,3,1,0.2072583580651033,0.3479861026223905,0.6426560638480929,0.9267690962210023,0.8998209513211923,0.6550642213642935,1.5,2.5,1.0,6bc8cf8fa0275ef0
27,4,2,0.14911121647073727,0.28652818364770954,0.5750555680783328,0.9049678560750277,0.9702229626551087,1.4433311904968538,2.5,3.5,1.5,6bc8cf8fa0275ef0
